gr_liv_area,garage_area,garage_cars,total_bsmt_sf,1st_flr_sf,year_remod/add,garage_yr_blt,land_slope,neighborhood,roof_matl,exter_qual,bsmtfin_type_2,saleprice,id,lot_area,house_style,overall_qual,year_built,central_air,full_bath,half_bath,bedroom_abvgr,kitchen_qual,yr_sold,saleprice
1266,388.0,2.0,1266.0,1266,2007,2007.0,Gtl,Blmngtn,CompShg,Gd,Unf,159895,1084,3182,1Story,7,2007,Y,2,0,2,Gd,2008,159895
2601,621.0,2.0,612.0,990,1998,1998.0,Gtl,SWISU,CompShg,TA,Unf,189000,1522,9842,2Story,5,1921,Y,3,1,4,TA,2008,189000
912,0.0,0.0,912.0,912,1964,1978.7077955601446,Gtl,Sawyer,CompShg,TA,Unf,124000,2496,8020,1Story,5,1964,N,1,0,3,TA,2006,124000
1392,528.0,2.0,1392.0,1392,1996,1957.0,Gtl,Sawyer,CompShg,TA,Unf,121500,220,11341,1Story,5,1957,Y,1,1,3,TA,2010,121500
1824,484.0,2.0,1824.0,1824,1957,1958.0,Gtl,NAmes,CompShg,TA,Unf,146000,1254,12436,1Story,5,1957,Y,2,0,5,TA,2008,146000
1823,626.0,2.0,928.0,928,2001,2000.0,Gtl,CollgCr,CompShg,Gd,Unf,235000,1443,12192,2Story,7,2000,Y,2,1,3,Gd,2008,235000
1646,525.0,2.0,1594.0,1646,2005,2004.0,Mod,Crawfor,CompShg,Gd,Unf,300000,2885,3842,1Story,8,2004,Y,2,0,2,Gd,2006,300000
1092,0.0,0.0,546.0,546,1970,1978.7077955601446,Gtl,MeadowV,CompShg,TA,Unf,90500,2920,1936,2Story,4,1970,Y,1,1,3,TA,2006,90500
1728,576.0,2.0,1728.0,1728,1965,1987.0,Gtl,NAmes,CompShg,TA,Unf,142600,1197,13101,1Story,5,1965,Y,2,0,6,TA,2008,142600
1573,544.0,2.0,1573.0,1573,2002,2002.0,Gtl,CollgCr,CompShg,Gd,Unf,227000,848,9808,1Story,7,2002,Y,2,0,3,Gd,2009,227000
2480,400.0,2.0,920.0,1240,1950,1940.0,Gtl,Crawfor,CompShg,TA,Unf,205000,926,8145,2.5Unf,7,1940,Y,2,1,5,TA,2009,205000
1341,482.0,2.0,1341.0,1341,2000,1999.0,Mod,CollgCr,CompShg,Gd,Unf,246900,2158,17227,1Story,8,1999,Y,1,1,1,Gd,2007,246900
1361,185.0,1.0,173.0,825,1950,1895.0,Gtl,IDOTRR,CompShg,TA,Unf,89000,1555,5280,2Story,4,1895,N,1,0,2,TA,2008,89000
1120,480.0,2.0,744.0,792,1950,1956.0,Gtl,Edwards,CompShg,TA,Unf,64000,278,11792,1.5Fin,4,1948,N,1,0,2,Fa,2010,64000
1226,484.0,2.0,1226.0,1226,1978,1978.0,Gtl,Greens,CompShg,Gd,Rec,170000,2522,3876,1Story,8,1978,Y,1,0,1,Gd,2006,170000
2822,1020.0,3.0,1734.0,1734,2009,2009.0,Gtl,NridgHt,CompShg,Ex,Unf,582933,434,13891,2Story,9,2008,Y,3,1,4,Ex,2009,582933
1103,440.0,2.0,1103.0,1103,1980,1976.0,Gtl,OldTown,CompShg,TA,Unf,110500,2683,6000,1Story,6,1925,Y,1,0,2,Gd,2006,110500
1179,622.0,2.0,1179.0,1179,1960,1960.0,Gtl,Edwards,CompShg,TA,Unf,110000,2173,8240,1Story,6,1960,Y,1,0,2,TA,2007,110000
698,0.0,0.0,698.0,698,2008,1978.7077955601446,Gtl,Edwards,CompShg,TA,Unf,118000,894,9405,1Story,5,1947,Y,1,0,2,TA,2009,118000
2046,871.0,3.0,998.0,1006,2004,2003.0,Gtl,NridgHt,CompShg,Gd,Unf,284000,1066,10625,2Story,7,2003,Y,2,1,3,Gd,2008,284000
1716,490.0,2.0,858.0,858,1962,1962.0,Gtl,NAmes,CompShg,TA,Unf,171000,1261,9247,2Story,6,1962,Y,1,1,4,TA,2008,171000
1812,478.0,2.0,835.0,871,2004,2004.0,Gtl,SawyerW,CompShg,Gd,Unf,193000,537,10628,2Story,7,2004,Y,2,1,3,Gd,2009,193000
1178,502.0,2.0,1090.0,1178,2003,1976.0,Gtl,Mitchel,CompShg,TA,Unf,135000,2301,11000,1Story,5,1976,Y,1,1,3,TA,2007,135000
1636,288.0,1.0,818.0,818,1950,1919.0,Gtl,Crawfor,CompShg,TA,Unf,167000,2854,9399,2.5Unf,7,1919,Y,1,1,4,Gd,2006,167000
864,528.0,1.0,576.0,864,1950,1952.0,Gtl,OldTown,CompShg,TA,Unf,105000,2649,7200,1Story,4,1950,Y,1,0,2,TA,2006,105000
1588,472.0,2.0,1588.0,1588,1999,1999.0,Gtl,CollgCr,CompShg,Gd,Unf,214000,2776,10264,1Story,7,1999,Y,2,0,3,Gd,2006,214000
1914,746.0,3.0,1420.0,1426,2004,2004.0,Gtl,NridgHt,CompShg,Gd,Unf,279000,2403,13215,2Story,8,2004,Y,2,1,3,Gd,2006,279000
1875,485.0,2.0,675.0,1109,2000,1975.0,Gtl,NWAmes,CompShg,TA,Unf,184500,2355,10530,SLvl,6,1975,Y,3,0,3,Gd,2006,184500
1183,308.0,1.0,649.0,679,2002,1981.0,Gtl,OldTown,CompShg,TA,Unf,120000,1983,6000,1.5Fin,3,1948,Y,1,1,2,TA,2007,120000
1730,528.0,2.0,816.0,833,1992,1992.0,Gtl,SawyerW,CompShg,Gd,Rec,171500,547,7703,2Story,6,1992,Y,2,1,3,Gd,2009,171500
1250,528.0,2.0,625.0,625,2007,2006.0,Gtl,Somerst,CompShg,Gd,Unf,164700,1842,4251,2Story,7,2006,Y,2,1,2,Gd,2007,164700
2559,506.0,2.0,868.0,1313,1989,1989.0,Gtl,SawyerW,CompShg,Gd,Unf,209000,2748,12128,2Story,6,1989,Y,2,1,4,Ex,2006,209000
1548,388.0,2.0,1365.0,1548,2004,2004.0,Gtl,Blmngtn,CompShg,Gd,Unf,225000,2425,3072,1Story,7,2004,Y,2,0,2,Gd,2006,225000
1184,0.0,0.0,658.0,658,1996,1978.7077955601446,Gtl,Edwards,CompShg,TA,Unf,81000,2837,8410,1.5Fin,5,1910,Y,1,0,5,TA,2006,81000
1670,928.0,3.0,1670.0,1670,2006,2006.0,Gtl,Somerst,CompShg,Gd,Unf,336820,2456,15218,1Story,8,2006,Y,2,1,2,Gd,2006,336820
2062,454.0,2.0,1157.0,1180,1989,1988.0,Mod,SawyerW,CompShg,Gd,Unf,277000,2114,14364,2Story,7,1988,Y,2,1,3,TA,2007,277000
894,312.0,1.0,894.0,894,1960,1965.0,Gtl,NAmes,CompShg,TA,Unf,117600,1890,8680,1Story,5,1960,Y,1,0,3,TA,2007,117600
1668,271.0,1.0,856.0,1112,2005,1950.0,Gtl,NAmes,CompShg,TA,Unf,140000,621,9600,1.5Fin,6,1950,Y,1,1,3,TA,2009,140000
1766,874.0,3.0,1751.0,1766,2008,2008.0,Gtl,CollgCr,CompShg,Ex,Unf,395039,1427,11778,1Story,9,2008,Y,2,1,3,Ex,2008,395039
1496,572.0,2.0,768.0,768,2007,2007.0,Gtl,Gilbert,CompShg,Gd,Unf,181755,1728,15810,2Story,6,2007,Y,3,0,3,Gd,2007,181755
1400,612.0,2.0,1400.0,1400,2006,2005.0,Gtl,SawyerW,CompShg,Gd,Unf,186800,2472,11024,1Story,7,2005,Y,2,0,3,Gd,2006,186800
2140,549.0,2.0,744.0,825,1965,1965.0,Gtl,NAmes,CompShg,TA,Unf,177500,610,8970,2Story,5,1965,Y,2,1,4,TA,2009,177500
968,216.0,1.0,656.0,968,2007,1928.0,Gtl,OldTown,CompShg,TA,Unf,64500,1950,10800,1Story,4,1927,Y,2,0,4,TA,2007,64500
1488,506.0,2.0,1488.0,1488,2005,2004.0,Gtl,Somerst,CompShg,Gd,Unf,260000,94,4835,1Story,7,2004,Y,2,0,2,Gd,2010,260000
1266,388.0,2.0,1266.0,1266,2007,2007.0,Gtl,Blmngtn,CompShg,Gd,Unf,185485,1745,3710,1Story,7,2007,Y,2,0,2,Gd,2007,185485
875,180.0,1.0,715.0,875,1993,1931.0,Gtl,BrkSide,CompShg,TA,Unf,105000,744,6120,1Story,5,1931,Y,1,0,2,TA,2009,105000
1855,512.0,2.0,528.0,1094,1994,1976.0,Gtl,Veenker,CompShg,Gd,Unf,187000,1859,9600,SLvl,6,1976,Y,2,1,3,TA,2007,187000
1621,440.0,2.0,1208.0,1621,1998,1984.0,Gtl,NWAmes,CompShg,Gd,Unf,202500,2343,14145,1Story,7,1984,Y,2,0,3,Gd,2006,202500
1614,878.0,3.0,1614.0,1614,2006,2005.0,Gtl,NridgHt,CompShg,Gd,Unf,245700,1713,9926,1Story,7,2005,Y,2,0,3,Gd,2007,245700
1266,283.0,1.0,630.0,630,1980,1980.0,Gtl,SawyerW,CompShg,TA,Unf,128000,1816,8012,2Story,6,1980,Y,1,1,2,TA,2007,128000
2098,878.0,3.0,1030.0,1038,2005,2005.0,Gtl,NridgHt,CompShg,Gd,Unf,275500,2390,10240,2Story,8,2005,Y,2,1,3,Ex,2006,275500
1983,490.0,2.0,978.0,1005,1999,1999.0,Gtl,Gilbert,CompShg,Gd,Unf,225000,364,10762,2Story,7,1999,Y,2,1,3,Gd,2009,225000
1183,288.0,1.0,528.0,1183,1959,1959.0,Gtl,NAmes,CompShg,TA,Rec,138000,684,8000,SLvl,5,1959,Y,1,0,3,TA,2009,138000
1092,264.0,1.0,525.0,525,1971,1971.0,Gtl,BrDale,CompShg,TA,Unf,88000,32,1680,2Story,6,1971,Y,1,1,3,TA,2010,88000
2643,694.0,3.0,2153.0,2069,2006,2006.0,Gtl,NridgHt,CompShg,Ex,Unf,380000,1698,13693,2Story,9,2006,Y,2,1,3,Ex,2007,380000
1660,660.0,3.0,1660.0,1660,2007,2007.0,Gtl,Somerst,CompShg,Gd,Unf,256000,1129,10625,1Story,8,2007,Y,2,0,3,Gd,2008,256000
900,576.0,2.0,900.0,900,2000,2005.0,Gtl,NAmes,CompShg,TA,Rec,134800,165,7200,1Story,5,1951,Y,1,0,3,Gd,2010,134800
1229,462.0,2.0,561.0,561,1980,1980.0,Gtl,Blueste,CompShg,TA,Unf,121000,935,1612,2Story,6,1980,Y,1,1,2,TA,2009,121000
1761,578.0,2.0,874.0,874,2007,2007.0,Gtl,Somerst,CompShg,Gd,Unf,227875,1802,10207,2Story,7,2007,Y,3,0,3,Gd,2007,227875
1694,776.0,3.0,1694.0,1694,2008,2008.0,Gtl,CollgCr,CompShg,Gd,Unf,245350,250,10475,1Story,8,2008,Y,2,0,3,Gd,2010,245350
1248,0.0,0.0,624.0,624,1950,1978.7077955601446,Gtl,OldTown,CompShg,TA,Unf,93500,2668,5976,2Story,5,1920,N,2,0,2,TA,2006,93500
835,366.0,1.0,458.0,835,1950,1920.0,Gtl,Edwards,CompShg,TA,Unf,83000,236,10625,1Story,5,1920,N,1,0,2,TA,2010,83000
1953,501.0,2.0,1580.0,1079,1992,1992.0,Mod,ClearCr,CompShg,Gd,Unf,240000,2117,53107,2Story,6,1992,Y,2,1,3,Gd,2007,240000
1173,240.0,1.0,592.0,933,1950,1920.0,Gtl,OldTown,CompShg,TA,Unf,113000,2029,5680,1.5Fin,5,1901,N,2,0,3,TA,2007,113000
1215,297.0,1.0,1215.0,1215,1998,1958.0,Gtl,NAmes,CompShg,TA,Unf,155000,636,12400,1Story,6,1958,Y,1,0,3,TA,2009,155000
912,288.0,1.0,912.0,912,1996,1962.0,Gtl,Sawyer,CompShg,TA,Unf,142000,1155,6768,1Story,6,1961,Y,1,0,3,Gd,2008,142000
904,180.0,1.0,884.0,904,2004,1926.0,Gtl,BrkSide,CompShg,Gd,Unf,119000,739,6000,1.5Unf,6,1926,Y,1,0,2,TA,2009,119000
1750,423.0,1.0,983.0,983,1985,1989.0,Gtl,Mitchel,CompShg,TA,Unf,160000,1608,12508,1.5Fin,6,1940,Y,2,0,4,TA,2008,160000
1593,398.0,2.0,839.0,864,2004,2004.0,Gtl,Gilbert,CompShg,TA,Unf,193000,1087,7415,2Story,6,2004,Y,2,1,3,TA,2008,193000
2202,517.0,2.0,1105.0,1105,1993,1992.0,Gtl,NoRidge,CompShg,Gd,Unf,263000,1774,11762,2Story,8,1992,Y,2,1,4,Gd,2007,263000
1310,400.0,2.0,1310.0,1310,2005,2005.0,Gtl,CollgCr,CompShg,Gd,Unf,164990,2816,8767,1Story,7,2005,Y,2,0,3,Gd,2006,164990
948,280.0,1.0,948.0,948,1954,1956.0,Gtl,Edwards,CompShg,TA,Unf,119000,2194,8190,1Story,4,1954,Y,1,0,3,TA,2007,119000
1448,692.0,2.0,1372.0,1448,2007,2006.0,Gtl,Somerst,CompShg,Gd,Unf,238500,523,7500,1Story,8,2006,Y,2,0,2,Gd,2009,238500
1533,576.0,2.0,1533.0,1533,1975,1975.0,Mod,ClearCr,WdShngl,TA,Unf,280000,2767,70761,1Story,7,1975,Y,2,0,2,Gd,2006,280000
1565,476.0,2.0,1511.0,1565,2007,2006.0,Gtl,Somerst,CompShg,Gd,Unf,193800,1837,3784,1Story,8,2006,Y,2,0,2,Gd,2007,193800
1060,572.0,2.0,1040.0,1060,1976,1976.0,Gtl,MeadowV,CompShg,TA,Unf,129900,2284,4224,1Story,5,1976,Y,1,0,3,TA,2007,129900
990,672.0,2.0,990.0,990,1995,1996.0,Gtl,CollgCr,CompShg,TA,Unf,145000,1434,9245,1Story,5,1994,Y,1,0,3,TA,2008,145000
1787,748.0,3.0,1753.0,1787,2002,2001.0,Gtl,CollgCr,CompShg,Gd,Unf,275000,2794,14781,1Story,8,2001,Y,2,0,3,Gd,2006,275000
1040,400.0,2.0,0.0,1040,1950,1950.0,Gtl,NAmes,CompShg,TA,NONE,81400,2625,8544,1Story,3,1950,N,2,0,2,TA,2006,81400
1089,252.0,1.0,1089.0,1089,1954,1954.0,Gtl,Edwards,CompShg,TA,Unf,125000,794,7440,1Story,5,1954,Y,1,0,3,TA,2009,125000
861,288.0,2.0,861.0,861,1950,1920.0,Gtl,OldTown,CompShg,TA,Unf,80000,708,7404,1Story,4,1920,Y,1,0,2,TA,2009,80000
1296,260.0,1.0,1107.0,1296,1999,1979.0,Gtl,SWISU,CompShg,TA,Unf,104000,286,4853,1Story,5,1924,N,2,0,2,Fa,2010,104000
1720,527.0,2.0,1720.0,1720,1996,1996.0,Gtl,NoRidge,CompShg,Gd,Unf,260400,62,10593,1Story,7,1996,Y,2,0,3,Gd,2010,260400
1479,484.0,2.0,725.0,725,2003,1981.0,Gtl,NWAmes,CompShg,Gd,Unf,176000,1647,12090,2Story,7,1981,Y,2,1,3,Gd,2007,176000
1040,264.0,1.0,1040.0,1040,1966,1966.0,Gtl,Sawyer,CompShg,TA,BLQ,123000,2054,11677,1Story,5,1966,Y,1,0,3,TA,2007,123000
2172,687.0,3.0,1519.0,1533,2000,2000.0,Gtl,NoRidge,CompShg,Gd,Unf,291000,1102,11000,2Story,9,2000,Y,2,1,4,Ex,2008,291000
972,240.0,1.0,972.0,972,2002,1948.0,Gtl,NAmes,CompShg,TA,Unf,132000,654,8000,1Story,6,1948,Y,1,0,2,TA,2009,132000
1456,400.0,2.0,728.0,728,2005,2005.0,Gtl,Gilbert,CompShg,TA,Unf,176000,1089,8029,2Story,6,2005,Y,2,1,3,Gd,2008,176000
1728,576.0,2.0,1048.0,1728,1956,1956.0,Gtl,NAmes,CompShg,TA,LwQ,177625,604,13495,1Story,5,1956,Y,2,0,3,TA,2009,177625
1221,392.0,1.0,784.0,949,1950,1965.0,Gtl,Edwards,CompShg,TA,Unf,104900,2838,9738,1.5Fin,5,1924,Y,1,0,4,TA,2006,104900
1749,515.0,2.0,842.0,856,1999,1999.0,Gtl,CollgCr,CompShg,Gd,Unf,196000,2777,9272,2Story,7,1999,Y,2,1,3,Gd,2006,196000
1577,564.0,2.0,1577.0,1577,2005,2005.0,Gtl,NridgHt,CompShg,Ex,Unf,280000,1723,7841,1Story,9,2005,Y,2,0,2,Ex,2007,280000
1474,400.0,2.0,384.0,804,1996,1995.0,Gtl,Gilbert,CompShg,TA,Unf,168500,349,8530,SLvl,7,1995,Y,2,1,3,TA,2009,168500
1671,423.0,2.0,781.0,781,1995,1995.0,Gtl,Gilbert,CompShg,TA,Unf,170000,2313,13041,2Story,6,1995,Y,2,1,3,TA,2006,170000
2034,1041.0,4.0,0.0,2034,1953,1953.0,Gtl,Mitchel,CompShg,TA,NONE,130000,2279,43500,1Story,3,1953,Y,1,0,2,TA,2007,130000
2009,400.0,2.0,989.0,1245,1950,1939.0,Gtl,BrkSide,CompShg,TA,LwQ,150000,1346,6240,1.5Fin,7,1939,Y,2,0,4,TA,2008,150000
1100,462.0,2.0,1100.0,1100,1996,1996.0,Gtl,CollgCr,CompShg,TA,Unf,145000,2770,13015,1Story,5,1996,Y,1,1,3,TA,2006,145000
1728,560.0,2.0,1728.0,1728,1976,1976.0,Gtl,Mitchel,CompShg,TA,Unf,188000,2923,9297,1Story,5,1976,Y,2,0,4,TA,2006,188000
1600,460.0,2.0,916.0,916,1997,1997.0,Gtl,Gilbert,CompShg,TA,Unf,169000,1619,8773,2Story,6,1997,Y,2,1,3,TA,2007,169000
1125,430.0,2.0,1125.0,1125,2007,2007.0,Gtl,Edwards,CompShg,TA,Unf,155000,2178,8536,1Story,5,2006,Y,1,1,2,TA,2007,155000
1391,530.0,2.0,1391.0,1391,2004,2004.0,Gtl,Somerst,CompShg,Gd,Unf,196000,1160,4282,1Story,7,2004,Y,2,0,2,Gd,2008,196000
1995,435.0,2.0,854.0,864,2002,2002.0,Gtl,Gilbert,CompShg,Gd,Unf,219500,1755,8740,2Story,7,2002,Y,2,1,4,Gd,2007,219500
1456,390.0,2.0,728.0,728,2006,2005.0,Gtl,Gilbert,CompShg,Gd,Unf,170440,2412,10237,2Story,6,2005,Y,2,1,3,Gd,2006,170440
1426,440.0,2.0,690.0,698,1977,1977.0,Gtl,Edwards,CompShg,TA,Unf,159500,889,7950,2Story,6,1977,Y,1,1,3,TA,2009,159500
5095,1154.0,3.0,5095.0,5095,2009,2008.0,Gtl,Edwards,CompShg,Ex,Unf,183850,2181,39290,1Story,10,2008,Y,2,1,2,Ex,2007,183850
1682,530.0,2.0,1304.0,1682,1970,1970.0,Gtl,NWAmes,CompShg,TA,Unf,174000,1186,10400,1Story,7,1970,Y,2,0,3,TA,2008,174000
1277,526.0,2.0,1277.0,1277,1970,1970.0,Gtl,NAmes,Tar&Grv,TA,Unf,167000,1613,10628,1Story,7,1970,Y,1,0,2,TA,2007,167000
1456,440.0,2.0,855.0,855,1976,1976.0,Gtl,NPkVill,CompShg,TA,Unf,148500,411,2280,2Story,6,1976,Y,2,1,3,TA,2009,148500
2228,720.0,2.0,0.0,1114,1979,1979.0,Gtl,SawyerW,CompShg,TA,NONE,147983,810,7018,2Story,5,1979,Y,2,0,6,TA,2009,147983
1217,288.0,1.0,626.0,626,1980,1980.0,Gtl,SawyerW,CompShg,TA,Unf,120000,548,10762,2Story,6,1980,Y,1,1,3,TA,2009,120000
1090,450.0,2.0,1090.0,1090,2006,2005.0,Gtl,Edwards,CompShg,TA,Unf,157000,2179,7024,1Story,5,2005,Y,1,1,2,TA,2007,157000
1456,280.0,1.0,810.0,1002,1950,1954.0,Gtl,Edwards,CompShg,TA,Unf,91500,2746,7585,1.5Fin,5,1948,Y,1,0,4,TA,2006,91500
796,0.0,0.0,796.0,796,1950,1978.7077955601446,Gtl,Edwards,CompShg,TA,Unf,85000,1486,8777,1Story,5,1910,Y,1,0,2,TA,2008,85000
1214,461.0,2.0,1214.0,1214,1965,1965.0,Gtl,Edwards,CompShg,TA,GLQ,140000,2168,9170,1Story,5,1965,Y,1,0,2,TA,2007,140000
955,386.0,1.0,955.0,955,1966,1966.0,Gtl,Sawyer,CompShg,TA,Unf,127000,2061,7742,1Story,5,1966,Y,1,0,3,TA,2007,127000
1728,673.0,2.0,864.0,864,2003,2003.0,Gtl,Somerst,CompShg,Gd,Unf,207500,1131,8791,2Story,6,2003,Y,2,1,3,Gd,2008,207500
3672,836.0,2.0,1836.0,1836,1990,1993.0,Gtl,Edwards,CompShg,TA,Unf,415000,2738,19800,2.5Unf,6,1935,Y,3,1,5,Gd,2006,415000
1561,463.0,2.0,1561.0,1561,1960,1960.0,Gtl,Crawfor,CompShg,TA,BLQ,193000,929,13339,1Story,6,1960,Y,2,0,3,TA,2009,193000
1481,343.0,2.0,702.0,702,1995,1994.0,Gtl,Gilbert,CompShg,TA,Unf,174000,362,8125,2Story,6,1994,Y,2,1,3,TA,2009,174000
1527,410.0,2.0,699.0,801,1999,1948.0,Gtl,NAmes,CompShg,TA,Unf,152500,652,11419,2Story,7,1948,Y,1,1,3,TA,2009,152500
1640,595.0,2.0,798.0,798,2003,2003.0,Gtl,CollgCr,CompShg,Gd,Unf,183000,1466,7226,2Story,7,2003,Y,2,1,3,Gd,2008,183000
1480,253.0,1.0,1080.0,1080,1994,1951.0,Gtl,Edwards,CompShg,TA,Unf,136500,2087,11100,1.5Fin,5,1951,N,1,0,4,TA,2007,136500
1792,564.0,2.0,963.0,963,2001,2001.0,Gtl,CollgCr,CompShg,Gd,Unf,231500,1442,12435,2Story,7,2001,Y,2,1,3,Gd,2008,231500
1148,308.0,1.0,980.0,1148,1952,1952.0,Gtl,Edwards,CompShg,TA,ALQ,123500,2744,6420,1Story,5,1952,Y,1,0,2,TA,2006,123500
1393,300.0,1.0,816.0,872,1955,1955.0,Gtl,Edwards,CompShg,TA,Unf,135500,1511,16466,1.5Fin,5,1955,Y,1,1,3,TA,2008,135500
1044,528.0,2.0,960.0,1044,1976,1976.0,Gtl,Edwards,CompShg,TA,Unf,133500,2175,6285,SLvl,6,1976,Y,1,0,3,TA,2007,133500
1144,336.0,1.0,1144.0,1144,1963,1962.0,Gtl,NAmes,CompShg,TA,Rec,124000,1236,9204,1Story,5,1963,Y,1,1,3,TA,2008,124000
1924,592.0,2.0,1086.0,1086,1998,1998.0,Gtl,NoRidge,CompShg,Gd,Unf,280000,2448,12011,2Story,8,1998,Y,2,1,3,Gd,2006,280000
2599,779.0,3.0,1393.0,1422,1999,1999.0,Gtl,NoRidge,CompShg,Gd,Unf,333168,60,14774,2Story,9,1999,Y,2,1,4,Gd,2010,333168
2283,632.0,3.0,1008.0,1008,2003,2003.0,Gtl,Gilbert,CompShg,Gd,Unf,270000,346,11792,2Story,8,2003,Y,2,1,4,Gd,2009,270000
1133,900.0,2.0,795.0,765,1950,1989.0,Gtl,NAmes,CompShg,TA,Unf,128500,678,8064,1.5Fin,6,1950,N,1,0,3,TA,2009,128500
1398,542.0,2.0,1398.0,1398,1991,1990.0,Gtl,SawyerW,CompShg,Gd,Unf,172000,2481,7175,1Story,6,1990,Y,2,0,2,Gd,2006,172000
810,576.0,2.0,782.0,810,1972,1973.0,Gtl,Sawyer,CompShg,TA,Rec,130000,2729,10820,SFoyer,5,1971,Y,1,0,2,TA,2006,130000
1306,624.0,2.0,1306.0,1306,2005,2005.0,Gtl,NridgHt,CompShg,Gd,Unf,196000,453,5381,1Story,6,2005,Y,2,0,1,Gd,2009,196000
803,360.0,2.0,720.0,803,1950,1941.0,Gtl,IDOTRR,CompShg,TA,Unf,87000,2234,5000,1.5Unf,5,1941,N,1,0,2,TA,2007,87000
1435,308.0,1.0,910.0,910,1950,1950.0,Gtl,BrkSide,CompShg,TA,Unf,128250,2007,8674,1.5Fin,5,1950,Y,1,0,3,TA,2007,128250
2073,500.0,2.0,1542.0,2073,1988,1978.0,Gtl,NWAmes,CompShg,TA,Rec,210000,20,13175,1Story,6,1978,Y,2,0,3,TA,2010,210000
1991,432.0,2.0,854.0,1096,1950,1977.0,Mod,Crawfor,CompShg,TA,LwQ,220000,2217,11275,1.5Fin,6,1932,Y,1,1,3,TA,2007,220000
1067,436.0,2.0,1067.0,1067,1995,1996.0,Gtl,Sawyer,CompShg,TA,Unf,128000,232,9600,1Story,4,1950,Y,2,0,2,Gd,2010,128000
1174,576.0,2.0,680.0,680,2006,2000.0,Gtl,OldTown,CompShg,TA,Unf,135000,1982,9000,1.5Fin,5,1900,Y,1,0,2,Gd,2007,135000
1689,432.0,2.0,1680.0,1689,1991,1991.0,Gtl,Mitchel,CompShg,TA,Unf,228500,1570,9990,1Story,4,1991,Y,2,0,3,TA,2008,228500
1132,240.0,1.0,608.0,608,1950,1939.0,Gtl,BrkSide,CompShg,TA,LwQ,134000,195,6000,1.5Fin,6,1939,Y,1,0,2,TA,2010,134000
1024,313.0,1.0,1008.0,1024,1956,1956.0,Gtl,NAmes,CompShg,TA,Unf,157500,2307,10533,1Story,6,1956,Y,1,0,2,Gd,2006,157500
2232,623.0,2.0,1173.0,1215,1994,1993.0,Gtl,NoRidge,CompShg,Gd,Unf,263550,504,11692,2Story,8,1993,Y,2,1,3,Gd,2009,263550
1440,467.0,2.0,1440.0,1440,1981,1981.0,Gtl,NWAmes,CompShg,Gd,Unf,182900,1644,12546,1Story,6,1981,Y,2,0,3,Gd,2007,182900
1680,540.0,2.0,880.0,1680,2007,1988.0,Gtl,Crawfor,CompShg,Gd,Unf,222000,939,21695,1Story,6,1988,Y,2,0,3,Gd,2009,222000
1092,0.0,0.0,1092.0,1092,2008,1978.7077955601446,Gtl,Mitchel,CompShg,TA,Unf,146000,1591,9278,1Story,5,2007,Y,1,0,2,TA,2008,146000
1559,812.0,2.0,1559.0,1559,1973,1948.0,Gtl,OldTown,CompShg,TA,Unf,153500,2001,8100,1Story,5,1948,Y,1,0,2,TA,2007,153500
1980,770.0,3.0,1980.0,1980,2005,2004.0,Gtl,NridgHt,CompShg,Gd,Unf,315000,2379,16737,1Story,9,2004,Y,2,0,3,Ex,2006,315000
2630,696.0,3.0,1470.0,1470,1998,1998.0,Gtl,NoRidge,CompShg,Gd,Unf,315000,1100,9200,2Story,8,1998,Y,2,1,4,Gd,2008,315000
1861,851.0,3.0,1341.0,1341,2007,2007.0,Gtl,Somerst,CompShg,Gd,Unf,257000,1118,9801,2Story,8,2007,Y,3,0,3,Gd,2008,257000
1200,850.0,3.0,1200.0,1200,1964,1964.0,Gtl,Mitchel,CompShg,TA,LwQ,173000,1593,14137,SFoyer,4,1964,Y,1,0,3,TA,2008,173000
2320,672.0,2.0,0.0,1547,1950,1979.0,Gtl,Gilbert,CompShg,TA,NONE,169000,2338,14762,2Story,5,1948,Y,2,0,2,TA,2006,169000
2200,685.0,3.0,2200.0,2200,2004,2003.0,Gtl,NridgHt,CompShg,Gd,Unf,382500,458,15262,1Story,8,2003,Y,2,1,3,Ex,2009,382500
1795,534.0,2.0,1777.0,1795,2002,2002.0,Gtl,CollgCr,CompShg,Gd,Unf,230000,1454,9742,1Story,8,2002,Y,2,0,3,Gd,2008,230000
1297,498.0,2.0,1297.0,1297,1990,1954.0,Gtl,NAmes,CompShg,TA,Unf,153000,641,8532,1Story,5,1954,Y,1,0,3,TA,2009,153000
1319,270.0,1.0,608.0,1319,1953,1953.0,Gtl,NAmes,CompShg,TA,LwQ,123000,644,10634,1Story,5,1953,Y,1,0,3,TA,2009,123000
1463,539.0,2.0,1463.0,1463,1998,1998.0,Gtl,CollgCr,CompShg,TA,Unf,207000,840,14753,1Story,7,1998,Y,2,0,3,TA,2009,207000
3493,870.0,3.0,1470.0,1675,2002,2003.0,Gtl,OldTown,CompShg,TA,Unf,295000,1307,18386,2.5Fin,7,1880,Y,3,0,3,Gd,2008,295000
1094,576.0,2.0,1094.0,1094,2004,2004.0,Gtl,SawyerW,CompShg,Gd,Unf,149000,1809,12450,1Story,5,2003,Y,1,0,3,Gd,2007,149000
1960,440.0,2.0,860.0,860,2002,2002.0,Gtl,Gilbert,CompShg,Gd,Unf,216500,56,7851,2Story,6,2002,Y,2,1,4,Gd,2010,216500
